DOW,DOW_NBR_PRIMARY,FISHERIES_WATERBODY_ID,WATERSHED_MINOR_ID,DOW_SUB_BASIN_NBR_PRIMARY,LAKE_CLASS_ID_PRIMARY,LAKE_CLASS_ID_ALTERNATE,PLS_SECTION_ID_LAKE_CENTER,LAKE_NAME,ALT_LAKE_NAME,mean.gdd,area.hectares,LAKE_AREA_DOW_ACRES,LAKE_AREA_GIS_ACRES,LAKE_AREA_PLANIMETERED_ACRES,MAX_DEPTH_FEET,MEAN_DEPTH_FEET,PDIST_cum,SHORE_LENGTH_MILES,MAX_FETCH_MILES,littoral.zone,LITTORAL_AREA_ACRES,secchi.m,FETCH_ORIENTATION_DEGREES,LAKE_CENTER_LAT_DD5,LAKE_CENTER_LONG_DD5,LAKE_CENTER_UTM_EASTING,LAKE_CENTER_UTM_NORTHING
1008700,10087,2504,10044,0,29,NA,4502503,Sugar,NA,2300.810038,168.3857977,466,416.09,398,45,NA,0.098057703,4.06,1.44,0.989598935,267,4.27,270,46.41563,-93.47392,463357,5140346
1008900,10089,2405,10029,0,23,NA,4602510,Long,NA,2409.218181,175.0590699,433,432.58,415,116,30,0.064961,5.51,2.05,0.489328,120,3.2,45,46.48702,-93.48973,462198.5,5148324.5
1009600,10096,2376,10029,0,27,31,4702535,Dam,NA,2432.536108,241.8646348,633,597.66,642,48,19,0.070645465,4.14,1.43,0.789843974,256,3.2,45,46.5104,-93.46442,464414.4,5150836.5
1009900,10099,2253,10007,0,27,31,4802516,Gun,NA,2426.508341,290.3419707,735,717.45,730,44,18,0.160946002,8.58,2.23,0.694232489,292,2.043333334,45,46.64519,-93.52492,459777.4,5165972.9
1010500,10105,2284,10005,0,39,NA,4802522,Fleming,NA,2513.126515,127.2656533,326,314.48,296,15,6,0.108722771,3.53,1.18,0.529034847,314.48,1.07,45,46.63022,-93.49904,461995.4,5164146.5
1011500,10115,2414,10040,0,39,NA,4602610,Section Ten,Wladimiraf,2396.316517,175.8239264,440,434.47,421,17,7,0.110222729,4.32,1.28,1,412,2.1336,270,46.4853,-93.60292,453718.7,5148141.1
1012300,10123,2449,10038,0,29,NA,4602622,Elm Island,NA,2559.630896,209.6799572,656,518.13,522,25,9,0.161533552,8,1.44,0.523635451,389,1.2,45,46.45839,-93.62189,451954.9,5145258.6
1012500,10125,2478,10038,0,23,NA,4602629,Lone,NA,2431.607676,175.3261626,437,433.24,448,60,NA,0.21506332,5.64,1.67,1,148,6.86,270,46.44207,-93.64924,449449.5,5143441.6
1012900,10129,2386,10040,0,29,NA,4602603,Sissabagamah,Sissabagemah,2487.358667,161.902728,386,400.07,365,37,NA,0.109823613,4.05,1.17,0.904488101,219,2.55,135,46.50408,-93.60461,453461.4,5150226.5
1013600,10136,2167,10009,0,27,29,4902615,Waukenabo,NA,2484.455168,269.5572977,819,666.09,644,38,NA,0.061532729,4.91,1.52,0.502186447,292,1.83,315,46.73489,-93.62119,452505.5,5175934.9
1013700,10137,2176,10009,0,27,NA,4902616,Round,NA,2434.968192,256.4899868,645,633.8,633,59,NA,0.053094613,3.68,1.23,0.81739925,475,4.7384,360,46.72638,-93.65283,450130.6,5174960.7
1014600,10146,2445,10038,0,25,NA,4602618,Ripple,Mud,2477.278599,254.6446186,676,629.24,556,39,NA,0.163324039,8.95,NA,0.502975168,295,1.522,270,46.46356,-93.66991,448514.2,5145616.2
1014700,10147,2161,10010,0,27,NA,4902618,Esquagamah,NA,2520.268755,338.7424163,808,837.05,853,31,13,0.029157915,6.17,2.02,0.409371616,520,1.22,270,46.73822,-93.69351,447032.1,5176438.2
1015700,10157,2544,21001,0,23,NA,4502729,Big Pine,NA,2449.360205,257.0079849,646,635.08,614,78,NA,0.088090272,6.6,1.66,0.737483826,259,3.81125,225,46.35537,-93.77312,440638.6,5133863
1015900,10159,2486,10036,0,22,NA,4602732,Farm Island,NA,2444.519173,810.5658237,2025,2002.95,2054,56,NA,0.141425465,14.72,3,0.896829321,883,3.58,NA,46.42288,-93.77346,440682.4,5141226.1
1017800,10178,2473,10036,0,27,NA,4602725,Spirit,NA,2479.115459,211.8935896,523,523.6,530,49,15,0.140469454,5.14,1.87,0.920209473,260,3.9612,225,46.44255,-93.70373,445703.7,5143574.3
1018800,10188,2250,10012,0,39,NA,4802715,Blind,NA,2372.737551,129.8232688,323,320.8,370,17,NA,0.071336865,4.62,2,0.958989788,316.98,1.37,NA,46.65013,-93.74669,442676.7,5166537.4
1020100,10201,1813,9062,0,20,NA,5202703,Holy Water,NA,2338.837506,36.95592552,100,91.32,77,56,NA,0,1.78,1,0.648043851,35,2.4384,NA,47.02307,-93.75021,443053.1,5207983.9
1020400,10204,2564,21001,0,22,NA,4502731,Round,NA,2435.764669,296.6874472,736,733.13,767,125,NA,0.07002271,4.92,1.65,0.500403701,322,3.2,NA,46.33377,-93.80377,438037.9,5131541.4
1020700,10207,2461,10033,0,32,NA,4602824,Townline,NA,2505.79908,45.80236148,174,113.18,173,69,NA,0.185739436,3.05,1,0.855264783,113.18,4.3,NA,46.45436,-93.81182,437739.5,5144827.3
1021200,10212,2177,11004,0,35,NA,4902716,Moulton,NA,2549.286212,104.3563788,282,257.87,258,24,NA,0.013123718,4.1,1.19,0.381869785,220,0.9144,135,46.72809,-93.77373,440852.5,5175151.3
2000300,20003,3584,20080,0,39,NA,3002203,Otter,NA,2660.264492,122.3001561,674,302.21,332,21,6,0.326644207,4.2,1.06,1,298.82,3.05,360,45.1239,-93.04009,496849,4996730.9
2000400,20004,2974,20071,0,38,NA,3102210,Peltier,NA,2790.478889,223.3016879,483,551.79,465,18,NA,0.524152009,8.18,1.7,0.578108903,412,0.805,360,45.1865,-93.06255,495369,5003213.1
2000600,20006,2994,20071,0,24,NA,3102222,Centerville,NA,2910.469345,191.764508,495,473.86,455,19,12,0.470265073,4.01,1.2,0.286056538,276,0.7225,90,45.16331,-93.06996,494460.8,5001106
2002200,20022,2876,37055,0,38,NA,3302209,Island,NA,2878.091678,29.41662534,109,72.69,66.7,22,NA,0.260301954,1.47,0.4,0.978518931,58,1.35,360,45.36753,-93.096,492462,5023763.4
2002600,20026,2888,37055,0,38,NA,3302217,Linwood,NA,2852.078499,231.5208606,576,572.1,559,42,11,0.267044217,4.51,1.4,0.434598715,475,1,90,45.35177,-93.11003,491522.9,5022022.9
2003400,20034,2860,37040,0,24,NA,3402233,Martin,NA,2841.392171,94.01260466,223,232.31,234,20,NA,0.374043669,3.15,1.01,0.432279082,140,0.9,360,45.38458,-93.08434,493333.1,5025762.9
2003500,20035,2853,37040,0,36,NA,3402226,Fawn,NA,2699.353588,23.38680394,57,57.79,70.5,23,NA,0.244372991,2.3,0.5,1,42.7,3.96,45,45.40723,-93.05425,495817.5,5028234
2004200,20042,4250,37077,0,35,NA,3302335,Coon,NA,2709.715725,599.4370906,1779,1481.24,1259.2,27,10,0.239434629,16.28,3.47,0.909527931,1098.2,1.745,45,45.3072,-93.16513,486945.3,5016905.8
2004500,20045,3013,20072,0,38,NA,3102336,Golden,NA,2884.341519,23.50820974,58,58.09,57.2,25,NA,0.464221454,1.57,0.6,0.574917367,51.3,0.8,NA,45.13845,-93.15351,487947.3,4998382
2005300,20053,2943,20062,0,38,NA,3202316,Ham,NA,2667.672773,62.57659618,224,154.63,174,22,6,0.395879871,3.36,1.11,1,118.81,2.6,45,45.25733,-93.22194,482560,5011560.1
2006500,20065,2852,21089,0,39,NA,3402326,Fish,NA,2509.156101,135.2824829,432,334.29,332,10,3,0.296703297,3.37,0.94,1,334.29,3.3528,337,45.40351,-93.16663,486952.2,5027759
2007100,20071,3030,20070,0,36,NA,3002401,Spring,Wood,2824.787196,20.75229808,55,51.28,60,18,NA,0.579320113,1.73,1,1,51.28,2.295,NA,45.1104,-93.2322,481976.5,4995142.3
2007501,20075,3054,20070,1,40,NA,3002424,East Moore,NA,2879.331401,11.1693336,0,27.6,28,22,NA,0.805291251,1.17,0.3,0.904040271,22,1.6,360,45.07571,-93.24369,480806.1,4991420.3
2008400,20084,2962,20057,0,30,NA,3102404,Crooked,NA,2886.29723,47.8743538,88,118.3,117.5,26,NA,0.668711656,2.96,0.66,0.875194314,86,1.98,360,45.21105,-93.34299,473062.9,5006363.7
2009100,20091,3587,21096,0,29,NA,3302409,George,NA,2687.124746,197.3694091,486,487.71,495,32,5,0.286415908,3.37,1.1,0.886942592,391,2.45,90,45.35623,-93.33662,473693.7,5022638.9
2010600,20106,3588,21093,0,36,NA,3302501,Norris,NA,2791.314452,21.92588748,120,54.18,55.3,21,NA,0.413622291,1.57,0.55,1,51.8,2.8956,90,45.3786,-93.39251,469402.3,5025112.5
2013300,20133,2900,21093,0,24,NA,3302519,East Twin,NA,2653.204713,37.22706514,141,91.99,116,68,NA,0.380128523,2.17,0.6,0.854718269,54,3.6,45,45.33461,-93.50294,460634.2,5020211.8
3000500,30005,2007,12067,0,28,NA,13903615,Shipman,NA,2517.328528,23.7550682,71,58.7,56,55,NA,0.170206217,2.26,0.9,0.885973255,16,3.6788,45,46.85408,-95.2147,331118.9,5191278.1
3000700,30007,2034,12067,0,28,NA,13903622,Blueberry,Little Blueberry,2490.792068,33.55656312,160,82.92,69,47,15,0.269674185,2.58,0.81,0.753105561,34,2.9,90,46.83715,-95.21722,330833.6,5189453.1
3001000,30010,1877,12060,0,25,NA,14003617,Straight,NA,2324.397543,190.7851678,420,471.44,423,63,15,0.475943674,9.76,3.3,0.537530713,178,2.59,315,46.94305,-95.2675,327229.8,5201583.1
3001700,30017,1769,12027,0,25,NA,14103614,Two Inlets,NA,2375.683096,233.9004143,643,577.98,578,60,23,0.077170485,7.3,1.25,0.513742544,169,2.48875,360,47.02839,-95.19861,332869,5210757.1
3002900,30029,3590,12034,0,39,NA,14103601,Hungry Man,NA,2300.091066,56.53058734,148,139.69,91,21,NA,0.051594504,3.81,0.5,1,87,3.7,360,47.06455,-95.18098,334169.7,5214552
3003000,30030,1724,12054,0,23,NA,14203632,Boot,NA,2296.514612,152.8215742,401,377.63,348,109,NA,0.239562624,6.8,1.8,0.65602645,81,5.945,45,47.07319,-95.26207,327775.9,5215531.1
3004400,30044,1734,12034,0,28,NA,14203625,Dinner,NA,2390.406225,22.99425852,53,56.82,57.2,32,17,0.285208032,1.31,0.57,1,24,3.6576,225,47.08261,-95.18563,334087.9,5216650.8
3008500,30085,1681,12144,0,25,22,14203707,Bad Medicine,Lake Of The Valley,2196.871029,301.7662565,782,745.68,799,84,NA,0.020394178,13.05,3.74,0.889787476,288,6.95,22,47.12368,-95.40408,318299.4,5222119.2
3008800,30088,3537,12055,0,29,NA,14203716,Bass,NA,2279.423523,82.62069376,208,204.16,178,28,NA,0.019833801,3.32,0.94,1,115,3.68,67,47.11583,-95.3685,320358.5,5220832
3010100,30101,3538,13042,0,41,NA,13903728,Wolf,NA,2369.489361,590.7727634,1453,1459.83,1445,16,NA,0.175075783,14.29,2.9,1,1445,2.13,112,46.822,-95.37136,318015.5,5188388.4
3010200,30102,3539,12063,0,41,NA,14003814,Shell,NA,2348.695561,1273.672295,3377,3147.31,3140,16,NA,0.257544037,10.25,3.9,0.99002382,3070,1.7603,270,46.94497,-95.44841,313777.5,5202079.7
3010700,30107,3540,56091,0,27,NA,13903809,Toad,Big Toad,2389.647686,694.5099726,1816,1716.17,1666,29,21,0.164441478,9.69,1.92,0.734193282,561,2.91125,360,46.86552,-95.49166,310154.6,5193213.7
3012700,30127,1935,12063,0,29,NA,14003825,Bass,NA,2378.345046,51.84837032,142,128.12,135,48,NA,0.177461677,2.93,1.11,0.893990808,82,3.00208,360,46.90517,-95.41959,315738.3,5197403.7
3013600,30136,3541,56004,0,23,NA,14203811,Juggler,NA,2143.473892,165.7593856,434,409.6,365,78,NA,0.009615384,6.79,1.58,0.979111315,149,6.1,360,47.12984,-95.45936,313551.1,5222541.8
3015300,30153,1890,56094,0,25,NA,14003819,Island,NA,2330.443751,477.3190433,1209,1179.48,1142,38,NA,0.060744611,14.15,2.73,0.962669083,457,3.66,22,46.93033,-95.53288,307270.3,5200508.7
3015500,30155,3542,56098,0,27,NA,14103807,Round,NA,2284.389087,442.7993275,1163,1094.18,1087,69,NA,0.016908609,5.55,1.81,0.741755407,473,3.81,337,47.03754,-95.54134,306874.2,5212548.2
3015600,30156,1792,56097,0,23,NA,14103819,Ice Cracking,NA,2345.940959,139.7461695,363,345.32,331,73,NA,0.028766792,3.82,1.22,0.5035152,80,3.4,45,47.00951,-95.54652,306935.7,5209574.4
3015800,30158,1716,56002,0,22,NA,14203831,Many Point,NA,2322.757918,688.3304174,1588,1700.9,1737,92,NA,0.016564966,12.87,2.73,0.555002831,565,3.125,22,47.07748,-95.53861,307407.1,5216753.6
3015900,30159,1677,56003,0,25,NA,14203912,Elbow,Big Elbow,2343.690221,398.6278506,1002,985.03,1001,76,NA,0.017764033,13.77,2.5,0.56971766,200,3.505,22,47.12423,-95.56232,306530.6,5222860.6
3016600,30166,2089,56012,0,29,NA,13803905,Hungry,NA,2240.713403,97.45648252,245,240.82,240,60,NA,0.2763178,4.77,0.85,0.894712352,180,3,360,46.79054,-95.63141,299169.7,5185325.8
3017700,30177,3543,56087,0,33,NA,13903906,Hanson,NA,2426.572831,13.11587326,35,32.41,32.5,29,NA,0.2092257,1,0.37,1,16.8,4.572,45,46.88437,-95.66021,297277.2,5195780.7
3018900,30189,3544,56088,0,23,NA,13903923,Little Toad,NA,2382.289392,163.7440493,434,404.62,345,65,23.6,0.38531481,4.2,1.13,0.655794274,107,3.05,360,46.83709,-95.5648,304389.5,5190190.6
3019500,30195,3591,56089,0,41,NA,14003933,Height of Land,NA,2332.689291,1533.557597,3943,3789.5,3520,21,7.6,0.036526499,13.1,3.5,0.908453722,3190,1.68,337,46.89216,-95.60651,301458.8,5196386
3021300,30213,3545,56099,0,39,NA,14103914,Waboose,Wauboose,2440.113134,93.79812108,249,231.78,231.5,14,NA,0.023416228,2.3,0.8,0.793890606,231.78,1.4,90,47.02745,-95.58346,303716.8,5211456.9
3023400,30234,3546,56003,0,23,NA,14203924,Little Bemidji,NA,2343.690221,118.5244357,416,292.88,275,58,NA,0.017820151,3.11,1.21,0.587921468,59,3.48332,45,47.09388,-95.56951,304946.2,5218716.3
3025800,30258,2,56076,0,28,NA,13804020,Acorn,NA,2539.204165,62.20833192,144,153.72,125,55,19.8,0.322535211,2.99,1,0.764560695,51,3.4812,315,46.74725,-95.75794,289498.6,5180706.1
3026500,30265,3549,56011,0,31,NA,13804033,Eagle,NA,2474.962503,126.436047,313,312.43,308,29,NA,0.35378292,3.83,0.91,0.649736796,141,2.5146,22,46.72831,-95.74566,289817,5178496.4
3027300,30273,2001,56086,0,21,NA,13904014,Perch,NA,2494.936526,18.4536816,43,45.6,40,38,NA,0.007397445,1.73,0.71,0.326365941,16,1.1025,360,46.84867,-95.70813,293542.6,5191858
3028600,30286,3592,56084,0,27,NA,13904002,Cotton,NA,2395.394903,721.5956066,1916,1783.1,1720,28,NA,0.154438187,13.22,2.33,0.998533332,781,3.1,315,46.88245,-95.69775,294467,5195670.9
3028700,30287,1952,56084,0,25,NA,13904009,Pickerel,Pickeral (PWI),2377.706091,145.9419122,356,360.63,332,74,NA,0.197031598,7.4,2.13,0.982728026,123,4.42,315,46.87574,-95.73642,291817.5,5194740.8
3029300,30293,3593,58018,0,41,NA,14004020,Rock,NA,2411.590756,483.8061599,1198,1195.51,1048,18,NA,0.102235675,10.13,2.12,0.997940589,1001,1.83,337,46.92664,-95.76174,290193.3,5200689.5
3030400,30304,3594,58021,0,25,NA,14104008,Big Sugar Bush,NA,2430.369907,174.2375573,668,430.55,472,42,NA,0.047106422,13.61,1.25,1,297,5.208333333,337,47.04484,-95.78155,288798.2,5213753
3031300,30313,3983,58017,0,31,NA,14104029,Little Sugar Bush,NA,2398.254468,89.24540358,222,220.53,202,29,NA,0.087524752,3.59,1.31,0.988304723,99,3.525,337,47.00314,-95.77497,289127.5,5209180.2
3032300,30323,1720,60071,0,27,NA,14204036,Strawberry,NA,2302.788398,594.1195166,1607,1468.1,1522,40,NA,0.049704273,7.8,1.72,1,563,5.33,337,47.07082,-95.69963,295008.6,5216644.4
3032800,30328,3979,60042,0,22,NA,14204009,White Earth,NA,2394.46193,804.8799854,2074,1988.9,2079,120,NA,0.051767301,13.65,3.04,0.716761604,599,4.024,337,47.12889,-95.7534,291099.8,5223126.8
3035000,30350,3550,58018,0,25,NA,14004006,Buffalo,NA,2389.382372,166.7549132,444,412.06,376,38,NA,0.128532343,7.86,1.72,0.803616586,192,2.9725,270,46.97007,-95.79216,287933.8,5205482.2
3035500,30355,3551,56009,0,31,NA,13804132,Sauer,Sauers,2556.312978,72.83538628,215,179.98,212,39,NA,0.364788233,3.29,0.7,0.738658899,84,2.6,360,46.71736,-95.88214,279796.3,5177804.3
3035700,30357,2077,56008,0,31,NA,13804105,Munson,Monson (PWI),2505.053539,54.16317424,139,133.84,123,26,NA,0.459993724,2.34,0.91,1,48,3.2,360,46.79196,-95.89618,278974.1,5186068.6
3035800,30358,3940,56008,0,34,NA,13804107,Fox,NA,2426.676343,58.00769124,149,143.34,135,24,NA,0.25675189,2.38,0.9,1,86,3.3375,22,46.78077,-95.90827,277961.3,5184867.6
3035900,30359,3552,56008,0,27,NA,13804117,Sallie,NA,2530.04782,515.1248094,1287,1272.9,1246,50,17,0.413272439,5.72,2.02,0.472939202,577,1.805,45,46.77181,-95.89632,278934.4,5183810.1
3036000,30360,3553,56008,0,39,NA,13804109,Muskrat,NA,2366.333651,27.16252432,65,67.12,67,18,NA,0.421015016,2.1,0.59,1,64,2.4975,90,46.7823,-95.87727,280352.9,5184983
3037100,30371,3554,56008,0,28,NA,13804121,Meadow,Lind,2383.826809,28.61939392,66,70.72,70,72,21,0.459821428,1.32,0.51,0.714395703,30,4.025,315,46.75328,-95.87145,280705.6,5181776
3038100,30381,3,56078,0,22,NA,13804111,Detroit,NA,2398.282983,1241.216477,3089,3067.11,3083,89,14.8,0.396018147,12.93,3.1,0.845295255,1895,3.1375,315,46.78844,-95.83436,283887.4,5185648.4
3038300,30383,3555,56081,0,25,NA,13904132,Long,NA,2527.191083,165.4073088,434,408.73,357,61,NA,0.456547019,6.38,2.45,0.906952054,152,4.1,337,46.81763,-95.89243,279004.6,5188866.9
3038600,30386,1959,56082,0,31,NA,13904111,Little Floyd,NA,2429.717893,86.71611608,231,214.28,205,34,NA,0.413447572,2.21,1,0.728444337,95,2.44,22,46.87478,-95.83335,284072.1,5195153.2
3038700,30387,1954,56082,0,27,NA,13904110,Floyd,NA,2354.422049,476.6553582,1212,1177.84,1212,34,NA,0.416402411,9.73,1.81,0.834443869,861,2.4384,360,46.87185,-95.85617,282239.1,5194814.2
3047500,30475,3556,56008,0,27,NA,13804129,Melissa,NA,2528.057415,748.7338498,1827,1850.16,1831,37,NA,0.395944031,7.01,2.43,0.697156862,934,2.744791667,45,46.74336,-95.89939,278686.5,5180620.5
3048600,30486,3982,56008,0,34,NA,13804212,Pearl,NA,2358.349762,113.1461587,218,279.59,236.8,54,NA,0.47227738,3.87,1.11,0.80665415,168.2,2.515,225,46.77725,-95.94031,275612.3,5184423.7
3050000,30500,3981,56079,0,31,NA,13804222,Maud,NA,2493.097292,209.2267089,540,517.01,547,32,NA,0.374458747,4.15,1.51,1,300,3.925,337,46.74933,-95.98314,272108.2,5181382.4
3050300,30503,3980,56079,0,31,NA,13804227,Eunice,NA,2449.822349,153.1534167,370,378.45,325,30,NA,0.398985573,3.41,1.01,1,187,3.66,22,46.7389,-95.96884,273249.5,5180367.7
3050600,30506,3985,56079,0,25,NA,13904232,Little Cormorant,NA,2603.324461,431.8970866,939,1067.24,924,34,17,0.363855222,23.64,1.25,0.680774623,619,1.5,337,46.80956,-96.02716,270101.3,5188183.7
3052600,30526,3986,58012,0,29,NA,13904219,Marshall,NA,2595.376423,77.092683,169,190.5,159,21,NA,0.472772277,2.91,0.65,0.494752222,105,1.37,315,46.84002,-96.03513,268543.1,5191981.9
3057500,30575,3557,56006,0,34,NA,13804206,Leif,Leaf,2493.946491,210.6795316,519,520.6,488,26,13,0.460332175,11.3,1.24,0.781719526,316,1.7644,315,46.79791,-96.04151,267945.9,5187032.8
3057600,30576,2078,56006,0,22,NA,13804313,Big Cormorant,NA,2511.640076,1479.985264,3380,3657.12,3421,75,NA,0.374374068,18.72,3.4,0.873541251,812,5.295,337,46.76556,-96.06063,266513.6,5183835.3
3057900,30579,3987,58011,0,34,NA,13904312,Boyer,Sand Beach,2501.743336,177.106781,305,437.64,310,26,12.5,0.514045565,6.53,1.01,0.77072546,204,1.6744,315,46.87012,-96.04881,267631.8,5195227.4
3058200,30582,3558,56006,0,34,NA,13804334,Ida,NA,2489.68776,254.9157583,619,629.91,580,20,NA,0.456747681,6.87,1.72,1,435,2.545,360,46.72892,-96.09873,263241.8,5180063
3058800,30588,3559,56080,0,25,NA,13804308,Upper Cormorant,West Cormorant,2552.738923,375.0751254,963,926.83,856,29,NA,0.456478325,11.84,2.63,0.746847965,471,2.1,337,46.78223,-96.13522,260967.9,5185329.2
3060200,30602,3561,56080,0,31,NA,13804322,Middle Cormorant,NA,2456.70869,147.9329673,377,365.55,360,40,NA,0.431169474,3.74,1.11,0.84884201,144,3.28,45,46.75858,-96.10702,262767.5,5182868.5
3063800,30638,2015,56080,0,34,NA,13904329,Bijou,Beseau (PWI),2557.134271,84.87884164,229,209.74,226,27,NA,0.501816713,5.36,1.11,0.682052542,120,1.615,45,46.8218,-96.1463,259895.2,5190263.2
3064800,30648,4085,58010,0,34,NA,14004335,East LaBelle,NA,2621.884506,75.19875252,175,185.82,146,19,NA,0.5508973,3.04,0.88,1,77.4,2.365,270,46.89481,-96.07454,265803.7,5198055.4
3065700,30657,3562,58008,0,23,NA,13804307,Turtle,NA,2454.846172,75.66818828,183,186.98,147,73,NA,0.416832175,2.44,0.85,0.891261512,70,6.4025,315,46.78235,-96.17259,257840,5185870.1
3065900,30659,3563,58009,0,39,31,13904307,Sand,Stump,2586.108426,80.97362174,199,200.09,199,28,NA,0.481462831,4.27,0.69,0.558582866,104,1.75,337,46.8645,-96.17408,258186.5,5195043.9
4002400,40024,998,7095,0,25,NA,14803006,Gilstad,NA,2342.424623,103.9071774,249,256.76,294,55,NA,0.127393899,3.61,1.2,0.662056141,112,2.69748,45,47.66932,-94.53098,385034.3,5280707.6
4003200,40032,4174,7093,0,25,NA,14703008,Pimushe,N/A,2356.489713,486.9424764,1350,1203.26,1268,40,NA,0.067068709,17.69,4.25,0.653879844,654,2.52,337,47.55954,-94.51731,385141.6,5268663.2
4004900,40049,1261,7101,0,27,NA,14703133,Big,NA,2253.212813,1453.611878,3565,3591.95,3533,35,14.1,0.046340582,18.51,3.5,0.978338726,2106,3.5,315,47.50776,-94.62289,377943.7,5262724.7
4005300,40053,1179,7099,0,23,NA,14803135,South Twin,NA,2313.61033,89.65413644,237,221.54,205,45,NA,0.010273973,3.07,0.94,1,75,5.86,292,47.58648,-94.58638,380646.4,5271550.8
4006300,40063,1164,7099,0,23,NA,14803134,North Twin,NA,2335.71236,131.7779022,358,325.63,313,59,NA,0.013483458,3.75,1,0.915192284,138,5.3,22,47.59452,-94.60016,379674.1,5272515.4
4006900,40069,4125,62041,0,27,NA,14903109,Blackduck,NA,2299.840807,1087.091814,2742,2686.26,2596,28,NA,0.230899005,12.36,2.91,0.495468334,1374,1.83,90,47.73199,-94.61707,378765.6,5287835.3
4007900,40079,1409,7085,0,27,NA,14603236,Wolf,Big Wolf,2367.332079,434.3818587,1206,1073.38,1094,57,NA,0.170558714,7.97,2.3,0.556791439,390,2.955,360,47.41852,-94.69011,372573.5,5253087.7
4011100,40111,1162,7102,0,25,NA,14703203,Turtle River,NA,2357.609592,704.2709989,1664,1740.29,1740.04,63,20,0.135725091,17.29,6.3,0.637754238,668.6,2.745,315,47.57643,-94.72634,370329.1,5271030.4
4012000,40120,962,7103,0,35,NA,14803203,Gull,NA,2278.693993,912.825929,2148,2255.64,2243,23,10,0.139842109,12.84,3.5,0.94555026,1869,2.515,270,47.67144,-94.72179,370816,5280909.9
4012200,40122,891,62038,0,29,NA,14903215,Medicine,NA,2331.136516,186.6735581,458,461.28,446,44,NA,0.172643567,4.33,1.66,0.942310152,308,3.125,45,47.7269,-94.73682,369735.8,5287469.6
4013001,40130,1309,7115,1,35,NA,14603204,Stump,NA,2337.43838,130.713578,290,323,290,24,34,0.165856593,9.82,0.75,1,235,2.845,45,47.49152,-94.74682,368087.1,5261312.2
4013002,40130,1235,7071,2,22,NA,14703334,Bemidji (main lake),NA,2337.43838,2663.064551,0,6580.57,6420,76,34,0.165856593,15.42,5.35,0.346856145,1862,2.57,360,47.50339,-94.84794,360619.3,5263061.2
4013202,40132,1238,7116,2,35,NA,14703219,Big Bass (east basin),NA,2274.292935,136.3751351,0,336.99,380,17,9.2,0.100254712,3.9,1.24,1,315,3.4,22,47.53253,-94.78516,365581,5265931.5
4013400,40134,1088,7104,0,39,NA,14803219,Three Island,NA,2334.213326,292.2237606,836,722.1,678,25,NA,0.14993518,10.49,2.31,1,635,3.35,45,47.62203,-94.79635,364450,5275690.3
4013500,40135,1153,7106,0,25,NA,14803336,Beltrami,NA,2373.982597,292.2075732,701,722.06,543,50,13,0.095943979,7.95,2.2,0.979067408,300,3.81,270,47.5946,-94.81505,363935.8,5273009.3
4014000,40140,1356,7114,0,39,NA,14603316,Irving,Irvine,2348.967539,267.6228987,644,661.31,613,19,10,0.157547468,5.29,1,0.620381642,546,1.1475,315,47.46028,-94.88416,357964.8,5257978.1
4014200,40142,1393,7065,0,27,NA,14603330,Marquette,NA,2386.751508,213.4961462,578,527.56,504,51,NA,0.082872614,5.55,1.56,0.788639075,285,2.44,45,47.42939,-94.9065,356225.3,5254664.9
4015200,40152,1152,7106,0,25,NA,14803334,Movil,NA,2371.126038,345.3792667,800,853.45,923,50,NA,0.195294566,9.25,1.94,0.978097085,513,4,225,47.58983,-94.85976,359621.3,5272363.4
4015500,40155,1042,7107,0,34,NA,14803317,Little Turtle,NA,2391.785495,188.1911306,464,465.03,464,25,NA,0.214882391,5.69,1.8,0.726140626,302,2,360,47.63787,-94.89018,357977.2,5277516.5
4015900,40159,4139,7106,0,27,24,14803321,Turtle,NA,2301.804556,650.0430749,1584,1606.29,1436,45,NA,0.202052666,11.45,3,0.937918589,718,3,360,47.6184,-94.86639,359651.9,5275509
4016600,40166,976,62033,0,31,NA,14803305,Julia,NA,2327.623751,206.8997644,492,511.26,450,43,NA,0.185868678,6.08,2,0.951721263,167,3.4,22,47.6689,-94.88945,358232,5281334.2
4019600,40196,1085,7107,0,34,NA,14803424,Campbell,NA,2395.690666,186.9325571,462,461.92,475,25,NA,0.281274399,6.46,1.4,0.670102414,222,2.13,315,47.62418,-94.94059,354002.2,5276226.5
4021700,40217,3598,7111,0,23,NA,14603404,Grant,NA,2304.388938,83.32889426,200,205.91,207.9,92,NA,0.078923766,3.79,1.06,0.616897688,85,3.4,45,47.49296,-95.00592,348907.4,5261786.5
4033100,40331,801,62028,0,29,NA,15003525,Dellwater,Dale,2255.020473,80.36254588,189,198.58,198.3,29,8,0.289041619,2.49,0.96,1,163.4,3.9624,225,47.78495,-95.08298,343990.1,5294504.2
4034200,40342,1333,7045,0,39,NA,14603518,Moose,NA,2363.987707,53.3376148,133,131.8,124,13,NA,0.364825281,2.91,1,1,131.8,1.52,315,47.46974,-95.17832,335823.2,5259706.8
4034300,40343,4198,66021,0,27,NA,14903507,Clearwater,NA,2312.012832,404.2003768,1039,998.8,1008,65,NA,0.307514168,8.63,2.42,0.399934163,339,2.74,360,47.7328,-95.18673,335790.3,5289075.1
